code,description,phenotype,terminology
412752009,Diabetic foot examination declined (situation),diabetes_no_qof,snomed
408397002,Diabetic foot examination not indicated (situation),diabetes_no_qof,snomed
394683006,Diabetic foot risk assessment (procedure),diabetes_no_qof,snomed
367011000000100,Diabetic foot screen (regime/therapy),diabetes_no_qof,snomed
371087003,Ulcer of foot due to diabetes mellitus (disorder),diabetes_no_qof,snomed
309426007,Glomerulopathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
707221002,Glomerulosclerosis of kidney due to diabetes mellitus (disorder),diabetes_no_qof,snomed
310505005,Hyperosmolar non-ketotic state due to diabetes mellitus (disorder),diabetes_no_qof,snomed
193489006,Iritis due to diabetes mellitus (disorder),diabetes_no_qof,snomed
111556005,Ketoacidosis without coma due to diabetes mellitus (disorder),diabetes_no_qof,snomed
312912001,Macular edema due to diabetes mellitus (disorder),diabetes_no_qof,snomed
399864000,Macular edema not clinically significant due to diabetes mellitus (disorder),diabetes_no_qof,snomed
769218003,Macular edema of left eye due to diabetes mellitus (disorder),diabetes_no_qof,snomed
769217008,Macular edema of right eye due to diabetes mellitus (disorder),diabetes_no_qof,snomed
232020009,Disorder of macula due to diabetes mellitus (disorder),diabetes_no_qof,snomed
860712005,Disorder of macula of bilateral eyes due to diabetes mellitus present (situation),diabetes_no_qof,snomed
769245002,Disorder of left macula due to diabetes mellitus (disorder),diabetes_no_qof,snomed
769244003,Disorder of right macula due to diabetes mellitus (disorder),diabetes_no_qof,snomed
724136006,Mastopathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
126534007,Mixed sensorimotor polyneuropathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
193141005,Mononeuritis multiplex due to diabetes mellitus (disorder),diabetes_no_qof,snomed
230577008,Mononeuropathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
170745003,Diabetic on diet only (finding),diabetes_no_qof,snomed
170747006,Diabetic on insulin (finding),diabetes_no_qof,snomed
127014009,Peripheral angiopathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
424736006,Peripheral neuropathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
401081006,Diabetic peripheral neuropathy screening (regime/therapy),diabetes_no_qof,snomed
724810001,Radiculoplexoneuropathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
722161008,Diabetic retinal eye exam (procedure),diabetes_no_qof,snomed
25412000,Microaneurysm of retinal artery due to diabetes mellitus (disorder),diabetes_no_qof,snomed
399866003,Venous beading of retina due to diabetes mellitus (disorder),diabetes_no_qof,snomed
4855003,Retinopathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
408384004,Diabetic retinopathy 12 month review (finding),diabetes_no_qof,snomed
408385003,Diabetic retinopathy 6 month review (finding),diabetes_no_qof,snomed
721103006,Diabetic retinopathy of eye not detected (situation),diabetes_no_qof,snomed
775841000000109,Diabetic retinopathy detected by national screening programme (disorder),diabetes_no_qof,snomed
134395001,Diabetic retinopathy screening (procedure),diabetes_no_qof,snomed
238984005,Rubeosis faciei due to diabetes mellitus (disorder),diabetes_no_qof,snomed
237621004,Severe hyperglycemia due to diabetes mellitus (disorder),diabetes_no_qof,snomed
422183001,Skin ulcer due to diabetes mellitus (disorder),diabetes_no_qof,snomed
232023006,Traction detachment of retina due to diabetes mellitus (disorder),diabetes_no_qof,snomed
312910009,Vitreous hemorrhage due to diabetes mellitus (disorder),diabetes_no_qof,snomed
402864004,Wet gangrene of foot due to diabetes mellitus (disorder),diabetes_no_qof,snomed
307141000000102,Did not attend dose adjustment for normal eating diabetes structured education programme (finding),diabetes_no_qof,snomed
307171000000108,Did not attend diabetes education and self management for ongoing and newly diagnosed structured programme (finding),diabetes_no_qof,snomed
306861000000107,Did not attend diabetes structured education programme (finding),diabetes_no_qof,snomed
307201000000109,Did not attend expert patient education versus routine treatment diabetes structured education programme (finding),diabetes_no_qof,snomed
1098011000000102,Did not commence remote structured diabetes education and support programme (situation),diabetes_no_qof,snomed
306961000000101,Did not complete dose adjustment for normal eating diabetes structured education programme (situation),diabetes_no_qof,snomed
306991000000107,Did not complete diabetes education and self management for ongoing and newly diagnosed structured programme (situation),diabetes_no_qof,snomed
306931000000106,Did not complete diabetes structured education programme (situation),diabetes_no_qof,snomed
307021000000105,Did not complete expert patient education versus routine treatment diabetes structured education programme (situation),diabetes_no_qof,snomed
314010006,Diffuse exudative maculopathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
312906006,Non-high-risk proliferative retinopathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
770096002,Erectile dysfunction due to diabetes mellitus (disorder),diabetes_no_qof,snomed
716031000000106,Excepted from diabetes quality indicators - informed dissent (finding),diabetes_no_qof,snomed
717421000000100,Excepted from diabetes quality indicators - patient unsuitable (finding),diabetes_no_qof,snomed
374631000000101,Excluded from diabetic retinopathy screening as deceased (finding),diabetes_no_qof,snomed
306531000000104,Expert patient education versus routine treatment diabetes structured education programme completed (situation),diabetes_no_qof,snomed
314011005,Focal exudative maculopathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
170757007,Fundoscopy - diabetic check (regime/therapy),diabetes_no_qof,snomed
713704004,Gastroparesis due to diabetes mellitus (disorder),diabetes_no_qof,snomed
312907002,High risk proliferative retinopathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
441656006,Hyperglycemic crisis due to diabetes mellitus (disorder),diabetes_no_qof,snomed
735537007,Hyperosmolar hyperglycemic coma due to diabetes mellitus without ketoacidosis (disorder),diabetes_no_qof,snomed
367261000119100,Hyperosmolarity due to drug induced diabetes mellitus (disorder),diabetes_no_qof,snomed
237633009,Hypoglycemia due to diabetes mellitus (disorder),diabetes_no_qof,snomed
237632004,Hypoglycemic event due to diabetes (disorder),diabetes_no_qof,snomed
373041000000101,Impaired vision due to diabetic retinopathy (finding),diabetes_no_qof,snomed
419100001,Infection of foot due to diabetes mellitus (disorder),diabetes_no_qof,snomed
237618001,Insulin-dependent diabetes mellitus secretory diarrhea syndrome (disorder),diabetes_no_qof,snomed
314014002,Ischemic maculopathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
201250006,Ischemic ulcer of foot due to diabetes mellitus (disorder),diabetes_no_qof,snomed
1102351000000105,Ketosis-prone diabetes mellitus (disorder),diabetes_no_qof,snomed
890171006,Ketosis-prone diabetes mellitus (disorder),diabetes_no_qof,snomed
197605007,Nephrotic syndrome due to diabetes mellitus (disorder),diabetes_no_qof,snomed
923461000000103,Lifestyle education for diabetes (procedure),diabetes_no_qof,snomed
170766006,Loss of hypoglycemic warning due to diabetes mellitus (disorder),diabetes_no_qof,snomed
724997001,Lumbosacral plexopathy co-occurrent and due to diabetes mellitus (disorder),diabetes_no_qof,snomed
445170001,Macroalbuminuric nephropathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
236499007,Microalbuminuric nephropathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
312903003,Mild nonproliferative retinopathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
769184004,Mild nonproliferative retinopathy of left eye due to diabetes mellitus (disorder),diabetes_no_qof,snomed
769183005,Mild nonproliferative retinopathy of right eye due to diabetes mellitus (disorder),diabetes_no_qof,snomed
368711000119106,Mild nonproliferative retinopathy due to secondary diabetes mellitus (disorder),diabetes_no_qof,snomed
314015001,Mixed maculopathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
201252003,Mixed diabetic ulcer - foot (disorder),diabetes_no_qof,snomed
312904009,Moderate nonproliferative retinopathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
769186002,Moderate nonproliferative retinopathy of left eye due to diabetes mellitus (disorder),diabetes_no_qof,snomed
769185003,Moderate nonproliferative retinopathy of right eye due to diabetes mellitus (disorder),diabetes_no_qof,snomed
267604001,Myasthenic syndrome due to diabetic mellitus (disorder),diabetes_no_qof,snomed
201251005,Neuropathic ulcer of foot due to diabetes mellitus (disorder),diabetes_no_qof,snomed
860711003,No disorder of macula of bilateral eyes due to diabetes mellitus (situation),diabetes_no_qof,snomed
237635002,Nocturnal hypoglycemia due to diabetes mellitus (disorder),diabetes_no_qof,snomed
399875001,Non-high-risk proliferative retinopathy with clinically significant macular edema due to diabetes mellitus (disorder),diabetes_no_qof,snomed
399870006,Non-high-risk proliferative retinopathy with no macular edema due to diabetes mellitus (disorder),diabetes_no_qof,snomed
421966007,Non-ketotic non-hyperosmolar coma due to diabetes mellitus (disorder),diabetes_no_qof,snomed
816177009,Nonproliferative retinopathy of left eye due to diabetes mellitus (disorder),diabetes_no_qof,snomed
816178004,Nonproliferative retinopathy of right eye due to diabetes mellitus (disorder),diabetes_no_qof,snomed
720504004,Not suitable for Diabetes Education and Self Management for Ongoing and Newly Diagnosed program (finding),diabetes_no_qof,snomed
390855002,On examination - diabetic maculopathy absent both eyes (situation),diabetes_no_qof,snomed
390854003,On examination - diabetic maculopathy present both eyes (situation),diabetes_no_qof,snomed
414890007,On examination - left chronic diabetic foot ulcer (finding),diabetes_no_qof,snomed
394674001,On examination - Left diabetic foot - ulcerated (finding),diabetes_no_qof,snomed
394676004,On examination - Left diabetic foot at high risk (finding),diabetes_no_qof,snomed
756381000000100,On examination - Left diabetic foot at increased risk (finding),diabetes_no_qof,snomed
394675000,On examination - Left diabetic foot at low risk (finding),diabetes_no_qof,snomed
394681008,On examination - Left diabetic foot at moderate risk (finding),diabetes_no_qof,snomed
308106006,On examination-Left diabetic foot at risk (finding),diabetes_no_qof,snomed
408410002,On examination - left eye background diabetic retinopathy (disorder),diabetes_no_qof,snomed
408412005,On examination - left eye preproliferative diabetic retinopathy (disorder),diabetes_no_qof,snomed
408414006,On examination - left eye proliferative diabetic retinopathy (disorder),diabetes_no_qof,snomed
414894003,On examination - left eye stable treated proliferative diabetic retinopathy (disorder),diabetes_no_qof,snomed
390853009,On examination - no left diabetic retinopathy (situation),diabetes_no_qof,snomed
390850007,On examination - no right diabetic retinopathy (situation),diabetes_no_qof,snomed
414906009,On examination - right chronic diabetic foot ulcer (finding),diabetes_no_qof,snomed
394673007,On examination - Right diabetic foot - ulcerated (finding),diabetes_no_qof,snomed
394672002,On examination - Right diabetic foot at high risk (finding),diabetes_no_qof,snomed
756391000000103,On examination - Right diabetic foot at increased risk (finding),diabetes_no_qof,snomed
394671009,On examination - Right diabetic foot at low risk (finding),diabetes_no_qof,snomed
394682001,On examination - Right diabetic foot at moderate risk (finding),diabetes_no_qof,snomed
308105005,On examination-Right diabetic foot at risk (finding),diabetes_no_qof,snomed
408409007,On examination - right eye background diabetic retinopathy (disorder),diabetes_no_qof,snomed
408411003,On examination - right eye preproliferative diabetic retinopathy (disorder),diabetes_no_qof,snomed
408413000,On examination - right eye proliferative diabetic retinopathy (disorder),diabetes_no_qof,snomed
414910007,On examination - right eye stable treated proliferative diabetic retinopathy (disorder),diabetes_no_qof,snomed
417677008,On examination - sight threatening diabetic retinopathy (disorder),diabetes_no_qof,snomed
416672007,Patient offered diabetes structured education program (situation),diabetes_no_qof,snomed
407569005,Patient on maximal tolerated therapy for diabetes (finding),diabetes_no_qof,snomed
232021008,Proliferative retinopathy with optic disc neovascularization due to diabetes mellitus (disorder),diabetes_no_qof,snomed
59276001,Proliferative retinopathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
193349004,Preproliferative retinopathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
385051000000106,Pre-existing diabetes mellitus (disorder),diabetes_no_qof,snomed
106281000119103,Pre-existing diabetes mellitus in mother complicating childbirth (disorder),diabetes_no_qof,snomed
609563008,Pre-existing diabetes mellitus in pregnancy (disorder),diabetes_no_qof,snomed
199231005,Pre-existing malnutrition-related diabetes mellitus (disorder),diabetes_no_qof,snomed
769182000,Preproliferative retinopathy of left eye due to diabetes mellitus (disorder),diabetes_no_qof,snomed
769181007,Preproliferative retinopathy of right eye due to diabetes mellitus (disorder),diabetes_no_qof,snomed
62260007,Pretibial pigmental patches due to diabetes mellitus (disorder),diabetes_no_qof,snomed
399862001,High risk proliferative retinopathy without macular edema due to diabetes mellitus (disorder),diabetes_no_qof,snomed
312908007,Quiescent proliferative retinopathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
232022001,Proliferative retinopathy with neovascularization elsewhere than the optic disc due to diabetes mellitus (disorder),diabetes_no_qof,snomed
39181008,Radiculoplexus neuropathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
390890005,Refer to diabetic foot screener (procedure),diabetes_no_qof,snomed
306701000000102,Referral to dose adjustment for normal eating diabetes structured education programme (procedure),diabetes_no_qof,snomed
860981000000106,Referral to dose adjustment for normal eating diabetes structured education programme declined (situation),diabetes_no_qof,snomed
306741000000104,Referral to diabetes education and self management for ongoing and newly diagnosed diabetes structured programme (procedure),diabetes_no_qof,snomed
781161000000107,Referral to diabetes education and self management for ongoing and newly diagnosed structured programme declined (situation),diabetes_no_qof,snomed
415270003,Referral to diabetes structured education program (procedure),diabetes_no_qof,snomed
306771000000105,Referral to expert patient education versus routine treatment diabetes structured education programme (procedure),diabetes_no_qof,snomed
1108741000000109,Referral to Healthy Living for People with Diabetes online self-management programme (procedure),diabetes_no_qof,snomed
1108731000000100,Referral to online diabetes structured education programme (procedure),diabetes_no_qof,snomed
1097131000000105,Remote diabetes structured education and support programme commenced (situation),diabetes_no_qof,snomed
1097141000000101,Remote diabetes structured education and support programme completed (situation),diabetes_no_qof,snomed
313340009,Seen in diabetic eye clinic (finding),diabetes_no_qof,snomed
312905005,Severe nonproliferative retinopathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
769188001,Severe nonproliferative retinopathy of left eye due to diabetes mellitus (disorder),diabetes_no_qof,snomed
769187006,Severe nonproliferative retinopathy of right eye due to diabetes mellitus (disorder),diabetes_no_qof,snomed
399872003,Severe nonproliferative retinopathy with clinically significant macular edema due to diabetes mellitus (disorder),diabetes_no_qof,snomed
399873008,Severe nonproliferative retinopathy without macular edema due to diabetes mellitus (disorder),diabetes_no_qof,snomed
773001000000103,Symptomatic diabetic peripheral neuropathy (disorder),diabetes_no_qof,snomed
860978005,Ulcer of left foot due to diabetes mellitus (disorder),diabetes_no_qof,snomed
408394009,Under care of diabetic foot screener (finding),diabetes_no_qof,snomed
399876000,Very severe nonproliferative retinopathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
769190000,Very severe nonproliferative retinopathy of right eye due to diabetes mellitus (disorder),diabetes_no_qof,snomed
399865004,Very severe proliferative retinopathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
399871005,Visually threatening retinopathy due to diabetes mellitus (disorder),diabetes_no_qof,snomed
104941000119109,Retinal ischemia due to type 1 diabetes mellitus,diabetes_no_qof,snomed
10754881000119104,Diabetes mellitus in mother complicating childbirth (disorder),diabetes_no_qof,snomed
110181000119105,Peripheral sensory neuropathy due to type 2 diabetes mellitus,diabetes_no_qof,snomed
127011001,Diabetic sensory polyneuropathy,diabetes_no_qof,snomed
1491000119102,Diabetic vitreous haemorrhage associated with type II diabetes mellitus,diabetes_no_qof,snomed
190369008,Type 1 diabetes mellitus with gangrene,diabetes_no_qof,snomed
198121000000103,Hypoglycaemic warning impaired (disorder),diabetes_no_qof,snomed
198131000000101,Hypoglycaemic warning good (disorder),diabetes_no_qof,snomed
230574001,Diabetic acute painful polyneuropathy,diabetes_no_qof,snomed
230576004,Diabetic asymmetric polyneuropathy,diabetes_no_qof,snomed
230579006,Diabetic thoracic radiculopathy,diabetes_no_qof,snomed
237610008,"Acrorenal field defect, ectodermal dysplasia, and lipoatrophic diabetes (disorder)",diabetes_no_qof,snomed
237612000,"Photomyoclonus, diabetes mellitus, deafness, nephropathy and cerebral dysfunction (disorder)",diabetes_no_qof,snomed
237616002,"Hypogonadism, diabetes mellitus, alopecia, mental retardation and electrocardiographic abnormalities (disorder)",diabetes_no_qof,snomed
237622006,Poor glycemic control (disorder),diabetes_no_qof,snomed
238981002,Soft tissue complication of diabetes mellitus,diabetes_no_qof,snomed
238983004,Diabetic thick skin syndrome,diabetes_no_qof,snomed
267467004,Diabetes mellitus (&amp; [ketoacidosis]) (disorder),diabetes_no_qof,snomed
267471001,Diabetes + eye manifestation (&amp; [cataract] or [retinopathy]) (disorder),diabetes_no_qof,snomed
303059007,Postpancreatectomy hypoinsulinemia (disorder),diabetes_no_qof,snomed
312909004,Proliferative diabetic retinopathy - iris neovascularisation,diabetes_no_qof,snomed
314537004,Diabetic optic papillopathy,diabetes_no_qof,snomed
361216007,Diabetic femoral mononeuropathy,diabetes_no_qof,snomed
398140007,Somogyi phenomenon (disorder),diabetes_no_qof,snomed
408539000,Insulin autoimmune syndrome (disorder),diabetes_no_qof,snomed
413184002,Fibrocalculous pancreatopathy without complication (disorder),diabetes_no_qof,snomed
735538002,Lactic acidosis co-occurrent and due to diabetes mellitus (disorder),diabetes_no_qof,snomed
761000119102,Diabetic dyslipidemia associated with type 2 diabetes mellitus,diabetes_no_qof,snomed
769219006,Macular edema due to type 1 diabetes mellitus,diabetes_no_qof,snomed
81531005,Diabetes mellitus type 2 in obese (disorder),diabetes_no_qof,snomed
83728000,"Polyglandular autoimmune syndrome, type 2 (disorder)",diabetes_no_qof,snomed
87451000119102,Heel AND/OR midfoot ulcer due to type 2 diabetes mellitus,diabetes_no_qof,snomed
894741000000107,Hypoglycaemic warning absent (disorder),diabetes_no_qof,snomed
792926007,Armanni-Ebstein kidney due to diabetes mellitus (disorder),diabetes_no_qof,snomed
722206009,Pancreatic hypoplasia diabetes mellitus congenital heart disease syndrome (disorder),diabetes_no_qof,snomed
F17,Nicotine dependence,smoking_current_no_qof_1,icd10
160613002,Admitted tobacco consumption possibly untrue (finding),smoking_current_no_qof_1,snomed
225324006,Smoking effects education (procedure),smoking_current_no_qof_1,snomed
225323000,Smoking cessation education (procedure),smoking_current_no_qof_1,snomed
266918002,Tobacco smoking consumption (observable entity),smoking_current_no_qof_1,snomed
506491000000102,Brief intervention for smoking cessation (procedure),smoking_current_no_qof_1,snomed
771155005,Brief intervention for smoking cessation (procedure),smoking_current_no_qof_1,snomed
230065006,Chain smoker (finding),smoking_current_no_qof_1,snomed
230057008,Cigar consumption (observable entity),smoking_current_no_qof_1,snomed
59978006,Cigar smoker (finding),smoking_current_no_qof_1,snomed
230056004,Cigarette consumption (observable entity),smoking_current_no_qof_1,snomed
401201003,Cigarette pack-years (observable entity),smoking_current_no_qof_1,snomed
65568007,Cigarette smoker (finding),smoking_current_no_qof_1,snomed
755721000000107,Consent given for follow-up by smoking cessation team (finding),smoking_current_no_qof_1,snomed
77176002,Smoker (finding),smoking_current_no_qof_1,snomed
755741000000100,Declined consent for follow-up by smoking cessation team (finding),smoking_current_no_qof_1,snomed
446172000,Failed attempt to stop smoking (finding),smoking_current_no_qof_1,snomed
230063004,Heavy cigarette smoker (finding),smoking_current_no_qof_1,snomed
160605003,Heavy cigarette smoker (20-39 cigs/day) (finding),smoking_current_no_qof_1,snomed
56771006,Heavy smoker (over 20 per day) (finding),smoking_current_no_qof_1,snomed
784481000000108,Issue of nicotine replacement therapy voucher (procedure),smoking_current_no_qof_1,snomed
160612007,Keeps trying to stop smoking (finding),smoking_current_no_qof_1,snomed
230060001,Light cigarette smoker (finding),smoking_current_no_qof_1,snomed
160603005,Light cigarette smoker (1-9 cigs/day) (finding),smoking_current_no_qof_1,snomed
413173009,Minutes from waking to first tobacco consumption (observable entity),smoking_current_no_qof_1,snomed
230062009,Moderate cigarette smoker (finding),smoking_current_no_qof_1,snomed
160604004,Moderate cigarette smoker (10-19 cigs/day) (finding),smoking_current_no_qof_1,snomed
56578002,Moderate smoker (20 or less per day) (finding),smoking_current_no_qof_1,snomed
313396002,Nicotine replacement therapy (situation),smoking_current_no_qof_1,snomed
315022003,Nicotine replacement therapy declined (situation),smoking_current_no_qof_1,snomed
200211000000104,Nicotine replacement therapy provided by community pharmacist (procedure),smoking_current_no_qof_1,snomed
390905006,Nicotine replacement therapy provided free (procedure),smoking_current_no_qof_1,snomed
280801000000101,Nicotine replacement therapy using nicotine gum (procedure),smoking_current_no_qof_1,snomed
280811000000104,Nicotine replacement therapy using nicotine inhalator (procedure),smoking_current_no_qof_1,snomed
790131000000109,Nicotine replacement therapy using nicotine lozenge (procedure),smoking_current_no_qof_1,snomed
790121000000107,Nicotine replacement therapy using nicotine patch (procedure),smoking_current_no_qof_1,snomed
394873005,Not interested in stopping smoking (finding),smoking_current_no_qof_1,snomed
230059006,Occasional cigarette smoker (finding),smoking_current_no_qof_1,snomed
266920004,Trivial cigarette smoker (less than one cigarette/day) (finding),smoking_current_no_qof_1,snomed
428041000124106,Occasional tobacco smoker (finding),smoking_current_no_qof_1,snomed
710081004,Smoking cessation therapy (regime/therapy),smoking_current_no_qof_1,snomed
315055008,Over the counter nicotine replacement therapy (procedure),smoking_current_no_qof_1,snomed
82302008,Pipe smoker (finding),smoking_current_no_qof_1,snomed
230058003,Pipe tobacco consumption (observable entity),smoking_current_no_qof_1,snomed
712971000000108,Practice based smoking cessation programme start date (observable entity),smoking_current_no_qof_1,snomed
171055003,Pregnancy smoking education (procedure),smoking_current_no_qof_1,snomed
699033005,Provision of smoking cessation leaflet (procedure),smoking_current_no_qof_1,snomed
838131000000103,Provision of written information about smoking cessation (procedure),smoking_current_no_qof_1,snomed
1110971000000101,Quality and Outcomes Framework smoking quality indicator-related care invitation (procedure),smoking_current_no_qof_1,snomed
143461000000103,Quality and Outcomes Framework smoking quality indicator-related care invitation using preferred method of communication (procedure),smoking_current_no_qof_1,snomed
394872000,Ready to stop smoking (finding),smoking_current_no_qof_1,snomed
401159003,Reason for restarting smoking (observable entity),smoking_current_no_qof_1,snomed
770729006,Referral for brief intervention for smoking cessation (procedure),smoking_current_no_qof_1,snomed
767641000000109,Referral for smoking cessation service offered (finding),smoking_current_no_qof_1,snomed
505281000000106,Referral to National Health Service stop smoking service (procedure),smoking_current_no_qof_1,snomed
395700008,Referral to smoking cessation advisor (procedure),smoking_current_no_qof_1,snomed
871661000000106,Referral to smoking cessation service (procedure),smoking_current_no_qof_1,snomed
871641000000105,Referral to smoking cessation service declined (situation),smoking_current_no_qof_1,snomed
315232003,Referral to stop-smoking clinic (procedure),smoking_current_no_qof_1,snomed
160619003,Rolls own cigarettes (finding),smoking_current_no_qof_1,snomed
401068004,Seen by smoking cessation advisor (finding),smoking_current_no_qof_1,snomed
1084381000000100,Signposting to smoking cessation service (procedure),smoking_current_no_qof_1,snomed
225934006,Smokes in bed (finding),smoking_current_no_qof_1,snomed
449868002,Smokes tobacco daily (finding),smoking_current_no_qof_1,snomed
527151000000107,Smoking cessation advice declined (situation),smoking_current_no_qof_1,snomed
200221000000105,Smoking cessation advice provided by community pharmacist (situation),smoking_current_no_qof_1,snomed
384742004,Smoking cessation assistance (regime/therapy),smoking_current_no_qof_1,snomed
713700008,Smoking cessation drug therapy (regime/therapy),smoking_current_no_qof_1,snomed
822591000000108,Smoking cessation drug therapy declined (situation),smoking_current_no_qof_1,snomed
521721000000109,Smoking cessation leaflet given (situation),smoking_current_no_qof_1,snomed
1087441000000106,Smoking cessation programme declined (situation),smoking_current_no_qof_1,snomed
310429001,Smoking monitoring invitation (procedure),smoking_current_no_qof_1,snomed
134406006,Smoking reduced (finding),smoking_current_no_qof_1,snomed
308438006,Smoking restarted (finding),smoking_current_no_qof_1,snomed
266929003,Smoking started (finding),smoking_current_no_qof_1,snomed
783401000000101,Stop smoking invitation first short message service text message (procedure),smoking_current_no_qof_1,snomed
783441000000103,Stop smoking invitation second short message service text message (procedure),smoking_current_no_qof_1,snomed
783381000000101,Stop smoking invitation short message service text message (procedure),smoking_current_no_qof_1,snomed
783481000000106,Stop smoking invitation third short message service text message (procedure),smoking_current_no_qof_1,snomed
185792005,Stop smoking monitoring first letter (procedure),smoking_current_no_qof_1,snomed
185793000,Stop smoking monitoring second letter (procedure),smoking_current_no_qof_1,snomed
185796008,Stop smoking monitoring telephone invite (procedure),smoking_current_no_qof_1,snomed
185794006,Stop smoking monitoring third letter (procedure),smoking_current_no_qof_1,snomed
185795007,Stop smoking monitoring verbal invite (procedure),smoking_current_no_qof_1,snomed
783011000000105,Stop smoking service opportunity signposted (situation),smoking_current_no_qof_1,snomed
394871007,Thinking about stopping smoking (finding),smoking_current_no_qof_1,snomed
365982000,Finding of tobacco smoking consumption (finding),smoking_current_no_qof_1,snomed
266927001,Tobacco smoking consumption unknown (finding),smoking_current_no_qof_1,snomed
110483000,Tobacco user (finding),smoking_current_no_qof_1,snomed
160616005,Trying to give up smoking (finding),smoking_current_no_qof_1,snomed
966971000000103,Varenicline smoking cessation therapy declined (situation),smoking_current_no_qof_1,snomed
966991000000104,Varenicline smoking cessation therapy offered (situation),smoking_current_no_qof_1,snomed
1110791000000100,Very Brief Advice on Smoking (procedure),smoking_current_no_qof_1,snomed
230064005,Very heavy cigarette smoker (finding),smoking_current_no_qof_1,snomed
160606002,Very heavy cigarette smoker (40+ cigs/day) (finding),smoking_current_no_qof_1,snomed
203191000000107,Wants to stop smoking (finding),smoking_current_no_qof_1,snomed
836001000000109,Waterpipe tobacco consumption (observable entity),smoking_current_no_qof_1,snomed
E66,Certain current complications following acute myocardial infarction,obesity,icd10
408512008,Body mass index 40+ - severely obese (finding),obesity,snomed
162864005,Body mass index 30+ - obesity (finding),obesity,snomed
21634003,Borjeson-Forssman-Lehmann syndrome (disorder),obesity,snomed
921031000000102,Child body mass index 98.1st-99.6th centile (finding),obesity,snomed
921051000000109,Child body mass index greater than 99.6th centile (finding),obesity,snomed
921011000000105,Child body mass index on 98th centile (finding),obesity,snomed
190966007,Extreme obesity with alveolar hypoventilation (disorder),obesity,snomed
162690006,On examination - obese (finding),obesity,snomed
268916007,On examination - weight greater than 20% over ideal (finding),obesity,snomed
414915002,Obese (finding),obesity,snomed
443371000124107,Obese class I (finding),obesity,snomed
914721000000105,Obese class I (body mass index 30.0 - 34.9) (finding),obesity,snomed
443381000124105,Obese class II (finding),obesity,snomed
914731000000107,Obese class II (body mass index 35.0 - 39.9) (finding),obesity,snomed
819948005,Obese class III (finding),obesity,snomed
914741000000103,Obese class III (body mass index equal to or greater than 40.0) (finding),obesity,snomed
284352003,Obesity diet education (procedure),obesity,snomed
788996008,Obesity in adolescence (disorder),obesity,snomed
Z720,Tobacco use,smoking_ex,icd10
360900008,Aggressive ex-smoker (finding),smoking_ex,snomed
8517006,Ex-smoker (finding),smoking_ex,snomed
160625004,Date ceased smoking (observable entity),smoking_ex,snomed
735112005,Date ceased using moist tobacco (observable entity),smoking_ex,snomed
492191000000103,Ex roll-up cigarette smoker (finding),smoking_ex,snomed
160621008,Ex-cigar smoker (finding),smoking_ex,snomed
281018007,Ex-cigarette smoker (finding),smoking_ex,snomed
266928006,Ex-cigarette smoker amount unknown (finding),smoking_ex,snomed
266924008,Ex-heavy cigarette smoker (20-39/day) (finding),smoking_ex,snomed
1092071000000105,Ex-heavy smoker (20-39/day) (finding),smoking_ex,snomed
266922007,Ex-light cigarette smoker (1-9/day) (finding),smoking_ex,snomed
1092111000000104,Ex-light smoker (1-9/day) (finding),smoking_ex,snomed
266923002,Ex-moderate cigarette smoker (10-19/day) (finding),smoking_ex,snomed
1092091000000109,Ex-moderate smoker (10-19/day) (finding),smoking_ex,snomed
160620009,Ex-pipe smoker (finding),smoking_ex,snomed
1092031000000108,Ex-smoker amount unknown (finding),smoking_ex,snomed
735128000,Ex-smoker for less than 1 year (finding),smoking_ex,snomed
48031000119106,Ex-smoker for more than 1 year (finding),smoking_ex,snomed
266921000,Ex-trivial cigarette smoker (<1/day) (finding),smoking_ex,snomed
1092131000000107,Ex-trivial smoker (<1/day) (finding),smoking_ex,snomed
266925009,Ex-very heavy cigarette smoker (40+/day) (finding),smoking_ex,snomed
